location,summer_inten_max,predicted_change,lower_bound,upper_bound
Jervis Bay,2.207195055,-2.925937028,-5.514731129,-0.344829654
Jervis Bay,2.209972832,-2.934101969,-5.524689502,-0.349858412
Jervis Bay,2.21275061,-2.942266911,-5.534647876,-0.354887171
Jervis Bay,2.215528387,-2.950431852,-5.544606249,-0.35991593
Jervis Bay,2.218306164,-2.958596793,-5.554564622,-0.364944689
Jervis Bay,2.221083942,-2.966761734,-5.564522995,-0.36859914
Jervis Bay,2.223861719,-2.974926675,-5.574481369,-0.371648353
Jervis Bay,2.226639497,-2.983091616,-5.584439742,-0.374697566
Jervis Bay,2.229417274,-2.991256558,-5.594398115,-0.377746779
Jervis Bay,2.232195051,-2.999421499,-5.604356489,-0.381520874
Jervis Bay,2.234972829,-3.00758644,-5.614314862,-0.389875528
Jervis Bay,2.237750606,-3.015751381,-5.624273235,-0.398230182
Jervis Bay,2.240528384,-3.023916322,-5.634231608,-0.404736833
Jervis Bay,2.243306161,-3.032081263,-5.644189982,-0.409625975
Jervis Bay,2.246083938,-3.040246205,-5.654148355,-0.414515116
Jervis Bay,2.248861716,-3.048411146,-5.664106728,-0.419404258
Jervis Bay,2.251639493,-3.056576087,-5.674065101,-0.4242934
Jervis Bay,2.254417271,-3.064741028,-5.684023475,-0.426022739
Jervis Bay,2.257195048,-3.072905969,-5.693981848,-0.427115807
Jervis Bay,2.259972825,-3.08107091,-5.703940221,-0.428208874
Jervis Bay,2.262750603,-3.089235852,-5.713898594,-0.435269686
Jervis Bay,2.26552838,-3.097400793,-5.723856968,-0.443697211
Jervis Bay,2.268306157,-3.105565734,-5.733815341,-0.452124737
Jervis Bay,2.271083935,-3.113730675,-5.743773714,-0.458775739
Jervis Bay,2.273861712,-3.121895616,-5.753732087,-0.463614642
Jervis Bay,2.27663949,-3.130060557,-5.763690461,-0.468453546
Jervis Bay,2.279417267,-3.138225499,-5.773648834,-0.473292449
Jervis Bay,2.282195044,-3.14639044,-5.783607207,-0.478131353
Jervis Bay,2.284972822,-3.154555381,-5.79356558,-0.482970256
Jervis Bay,2.287750599,-3.162720322,-5.803523954,-0.487852246
Jervis Bay,2.290528377,-3.170885263,-5.813482327,-0.492741387
Jervis Bay,2.293306154,-3.179050204,-5.8234407,-0.497630529
Jervis Bay,2.296083931,-3.187215146,-5.833399073,-0.502519671
Jervis Bay,2.298861709,-3.195380087,-5.844485531,-0.507408813
Jervis Bay,2.301639486,-3.203545028,-5.858293959,-0.512297955
Jervis Bay,2.304417264,-3.211709969,-5.872102387,-0.513767502
Jervis Bay,2.307195041,-3.21987491,-5.885910815,-0.515153009
Jervis Bay,2.309972818,-3.228039852,-5.898841124,-0.516538516
Jervis Bay,2.312750596,-3.236204793,-5.90873908,-0.517924023
Jervis Bay,2.315528373,-3.244369734,-5.918637035,-0.51930953
Jervis Bay,2.318306151,-3.252534675,-5.928534991,-0.520695037
Jervis Bay,2.321083928,-3.260699616,-5.93886554,-0.522080543
Jervis Bay,2.323861705,-3.268864557,-5.952954307,-0.52346605
Jervis Bay,2.326639483,-3.277029499,-5.967043073,-0.524851557
Jervis Bay,2.32941726,-3.28519444,-5.981131839,-0.526237064
Jervis Bay,2.332195038,-3.293359381,-5.995220606,-0.527622571
Jervis Bay,2.334972815,-3.301524322,-6.009309372,-0.529008078
Jervis Bay,2.337750592,-3.309689263,-6.023398138,-0.530393584
Jervis Bay,2.34052837,-3.317854204,-6.037455686,-0.531779091
Jervis Bay,2.343306147,-3.326019146,-6.051433253,-0.533164598
Jervis Bay,2.346083925,-3.334184087,-6.06541082,-0.534550105
Jervis Bay,2.348861702,-3.342349028,-6.079388387,-0.535935612
Jervis Bay,2.351639479,-3.350513969,-6.089474173,-0.535067952
Jervis Bay,2.354417257,-3.35867891,-6.099053287,-0.533824528
Jervis Bay,2.357195034,-3.366843851,-6.108632401,-0.532581105
Jervis Bay,2.359972812,-3.375008793,-6.118211515,-0.531337681
Jervis Bay,2.362750589,-3.383173734,-6.127790629,-0.530094257
Jervis Bay,2.365528366,-3.391338675,-6.137179619,-0.528850833
Jervis Bay,2.368306144,-3.399503616,-6.146537137,-0.52760741
Jervis Bay,2.371083921,-3.407668557,-6.155894656,-0.526363986
Jervis Bay,2.373861699,-3.415833498,-6.165252174,-0.529062577
Jervis Bay,2.376639476,-3.42399844,-6.174609692,-0.531865685
Jervis Bay,2.379417253,-3.432163381,-6.18251562,-0.534668793
Jervis Bay,2.382195031,-3.440328322,-6.18785095,-0.537471902
Jervis Bay,2.384972808,-3.448493263,-6.193186281,-0.54027501
Jervis Bay,2.387750586,-3.456658204,-6.199888615,-0.543078118
Jervis Bay,2.390528363,-3.464823146,-6.212526947,-0.545881227
Jervis Bay,2.39330614,-3.472988087,-6.22516528,-0.548684335
Jervis Bay,2.396083918,-3.481153028,-6.237803613,-0.551487443
Jervis Bay,2.398861695,-3.489317969,-6.250253915,-0.554290552
Jervis Bay,2.401639472,-3.49748291,-6.263170868,-0.55709366
Jervis Bay,2.40441725,-3.505647851,-6.275901698,-0.559896769
Jervis Bay,2.407195027,-3.513812793,-6.288632529,-0.562699877
Jervis Bay,2.409972805,-3.521977734,-6.30136336,-0.564928685
Jervis Bay,2.412750582,-3.530142675,-6.314094191,-0.566207704
Jervis Bay,2.415528359,-3.538307616,-6.326825021,-0.567639465
Jervis Bay,2.418306137,-3.546472557,-6.339555852,-0.5691058
Jervis Bay,2.421083914,-3.554637498,-6.352286683,-0.570572135
Jervis Bay,2.423861692,-3.56280244,-6.365017514,-0.572038469
Jervis Bay,2.426639469,-3.570967381,-6.377748344,-0.573504804
Jervis Bay,2.429417246,-3.579132322,-6.390479175,-0.574971138
Jervis Bay,2.432195024,-3.587297263,-6.403210006,-0.57649402
Jervis Bay,2.434972801,-3.595462204,-6.415940837,-0.578039143
Jervis Bay,2.437750579,-3.603627145,-6.428671667,-0.579584265
Jervis Bay,2.440528356,-3.611792087,-6.441402498,-0.581129387
Jervis Bay,2.443306133,-3.619957028,-6.454133329,-0.587057472
Jervis Bay,2.446083911,-3.628121969,-6.46686416,-0.596152987
Jervis Bay,2.448861688,-3.63628691,-6.47959499,-0.605248502
Jervis Bay,2.451639466,-3.644451851,-6.492325821,-0.610137454
Jervis Bay,2.454417243,-3.652616792,-6.505056652,-0.613127877
Jervis Bay,2.45719502,-3.660781734,-6.517787483,-0.616118301
Jervis Bay,2.459972798,-3.668946675,-6.530518313,-0.619108725
Jervis Bay,2.462750575,-3.677111616,-6.543242309,-0.622099149
Jervis Bay,2.465528353,-3.685276557,-6.555905538,-0.625089573
Jervis Bay,2.46830613,-3.693441498,-6.568568768,-0.628079996
Jervis Bay,2.471083907,-3.70160644,-6.581231998,-0.633663729
Jervis Bay,2.473861685,-3.709771381,-6.593895228,-0.639725608
Jervis Bay,2.476639462,-3.717936322,-6.604992158,-0.640313176
Jervis Bay,2.47941724,-3.726101263,-6.615507918,-0.639727079
Jervis Bay,2.482195017,-3.734266204,-6.629260128,-0.642543257
Jervis Bay,2.484972794,-3.742431145,-6.644530173,-0.645359435
Jervis Bay,2.487750572,-3.750596087,-6.657538173,-0.648175613
Jervis Bay,2.490528349,-3.758761028,-6.670323307,-0.650991791
Jervis Bay,2.493306127,-3.766925969,-6.683108442,-0.65380797
Jervis Bay,2.496083904,-3.77509091,-6.695893576,-0.656624148
Jervis Bay,2.498861681,-3.783255851,-6.708678711,-0.659586827
Jervis Bay,2.501639459,-3.791420792,-6.721463846,-0.662576068
Jervis Bay,2.504417236,-3.799585734,-6.734211606,-0.665565309
Jervis Bay,2.507195014,-3.807750675,-6.746942436,-0.66855455
Jervis Bay,2.509972791,-3.815915616,-6.759673267,-0.671543792
Jervis Bay,2.512750568,-3.824080557,-6.772404098,-0.674533033
Jervis Bay,2.515528346,-3.832245498,-6.785134929,-0.677522274
Jervis Bay,2.518306123,-3.840410439,-6.797865759,-0.682267377
Jervis Bay,2.521083901,-3.848575381,-6.81059659,-0.688283131
Jervis Bay,2.523861678,-3.856740322,-6.823327421,-0.694298884
Jervis Bay,2.526639455,-3.864905263,-6.836058252,-0.700314638
Jervis Bay,2.529417233,-3.873070204,-6.848789082,-0.706330391
Jervis Bay,2.53219501,-3.881235145,-6.861519913,-0.712346144
Jervis Bay,2.534972788,-3.889400086,-6.874250744,-0.718361898
Jervis Bay,2.537750565,-3.897565028,-6.886981575,-0.724377651
Jervis Bay,2.540528342,-3.905729969,-6.899712405,-0.730393405
Jervis Bay,2.54330612,-3.91389491,-6.912443236,-0.736409158
Jervis Bay,2.546083897,-3.922059851,-6.925174067,-0.742424911
Jervis Bay,2.548861674,-3.930224792,-6.937904898,-0.748512525
Jervis Bay,2.551639452,-3.938389734,-6.950635728,-0.754653173
Jervis Bay,2.554417229,-3.946554675,-6.963366559,-0.760793821
Jervis Bay,2.557195007,-3.954719616,-6.97609739,-0.766934469
Jervis Bay,2.559972784,-3.962884557,-6.988828221,-0.773075117
Jervis Bay,2.562750561,-3.971049498,-7.001559051,-0.779215765
Jervis Bay,2.565528339,-3.979214439,-7.014289882,-0.785356414
Jervis Bay,2.568306116,-3.987379381,-7.027020713,-0.791497062
Jervis Bay,2.571083894,-3.995544322,-7.039751544,-0.79763771
Jervis Bay,2.573861671,-4.003709263,-7.052482375,-0.803778358
Jervis Bay,2.576639448,-4.011874204,-7.065213205,-0.809919006
Jervis Bay,2.579417226,-4.020039145,-7.077944036,-0.816059654
Jervis Bay,2.582195003,-4.028204086,-7.090674867,-0.822200303
Jervis Bay,2.584972781,-4.036369028,-7.103405698,-0.828340951
Jervis Bay,2.587750558,-4.044533969,-7.116136528,-0.834481599
Jervis Bay,2.590528335,-4.05269891,-7.128867359,-0.840622247
Jervis Bay,2.593306113,-4.060863851,-7.14159819,-0.846762895
Jervis Bay,2.59608389,-4.069028792,-7.154329021,-0.852903543
Jervis Bay,2.598861668,-4.077193733,-7.167059851,-0.859044192
Jervis Bay,2.601639445,-4.085358675,-7.179790682,-0.865538311
Jervis Bay,2.604417222,-4.093523616,-7.192521513,-0.873398448
Jervis Bay,2.607195,-4.101688557,-7.205252344,-0.881258586
Jervis Bay,2.609972777,-4.109853498,-7.217983174,-0.889118723
Jervis Bay,2.612750555,-4.118018439,-7.230714005,-0.89697886
Jervis Bay,2.615528332,-4.12618338,-7.243444836,-0.904838998
Jervis Bay,2.618306109,-4.134348322,-7.256175667,-0.912699135
Jervis Bay,2.621083887,-4.142513263,-7.268906497,-0.920559273
Jervis Bay,2.623861664,-4.150678204,-7.281637328,-0.92841941
Jervis Bay,2.626639442,-4.158843145,-7.294368159,-0.936279547
Jervis Bay,2.629417219,-4.167008086,-7.30709899,-0.944036048
Jervis Bay,2.632194996,-4.175173028,-7.31982982,-0.94443696
Jervis Bay,2.634972774,-4.183337969,-7.332560651,-0.94143558
Jervis Bay,2.637750551,-4.19150291,-7.345291482,-0.944262345
Jervis Bay,2.640528329,-4.199667851,-7.358022313,-0.947747894
Jervis Bay,2.643306106,-4.207832792,-7.370753143,-0.94853926
Jervis Bay,2.646083883,-4.215997733,-7.383483974,-0.949330626
Jervis Bay,2.648861661,-4.224162675,-7.396214805,-0.950121993
Jervis Bay,2.651639438,-4.232327616,-7.409850344,-0.951041123
Jervis Bay,2.654417216,-4.240492557,-7.42622319,-0.952075501
Jervis Bay,2.657194993,-4.248657498,-7.442590236,-0.953109879
Jervis Bay,2.65997277,-4.256822439,-7.458957283,-0.954144257
Jervis Bay,2.662750548,-4.26498738,-7.475324329,-0.955178635
Jervis Bay,2.665528325,-4.273152322,-7.491691375,-0.959559332
Jervis Bay,2.668306103,-4.281317263,-7.508058421,-0.965905383
Jervis Bay,2.67108388,-4.289482204,-7.524425467,-0.972251434
Jervis Bay,2.673861657,-4.297647145,-7.540792513,-0.978597485
Jervis Bay,2.676639435,-4.305812086,-7.555735474,-0.984943536
Jervis Bay,2.679417212,-4.313977027,-7.567786235,-0.987487023
Jervis Bay,2.682194989,-4.322141969,-7.579836996,-0.988934601
Jervis Bay,2.684972767,-4.33030691,-7.591871553,-0.99038218
Jervis Bay,2.687750544,-4.338471851,-7.60383938,-0.991829758
Jervis Bay,2.690528322,-4.346636792,-7.615807208,-0.993277336
Jervis Bay,2.693306099,-4.354801733,-7.627775035,-0.994724914
Jervis Bay,2.696083876,-4.362966674,-7.639742862,-0.996172493
Jervis Bay,2.698861654,-4.371131616,-7.651710689,-0.997743462
Jervis Bay,2.701639431,-4.379296557,-7.663678516,-0.999315034
Jervis Bay,2.704417209,-4.387461498,-7.675646344,-1.000886607
Jervis Bay,2.707194986,-4.395626439,-7.687614171,-1.002458179
Jervis Bay,2.709972763,-4.40379138,-7.699581998,-1.004029751
Jervis Bay,2.712750541,-4.411956322,-7.711549825,-1.005601323
Jervis Bay,2.715528318,-4.420121263,-7.723517652,-1.007172895
Jervis Bay,2.718306096,-4.428286204,-7.735485479,-1.009719968
Jervis Bay,2.721083873,-4.436451145,-7.747453307,-1.010498481
Jervis Bay,2.72386165,-4.444616086,-7.759421134,-1.011557229
Jervis Bay,2.726639428,-4.452781027,-7.771388961,-1.013001467
Jervis Bay,2.729417205,-4.460945969,-7.785663409,-1.014445705
Jervis Bay,2.732194983,-4.46911091,-7.801984998,-1.015889943
Jervis Bay,2.73497276,-4.477275851,-7.818306587,-1.017334181
Jervis Bay,2.737750537,-4.485440792,-7.834628176,-1.01877842
Jervis Bay,2.740528315,-4.493605733,-7.850949765,-1.020222658
Jervis Bay,2.743306092,-4.501770674,-7.867271354,-1.021666896
Jervis Bay,2.74608387,-4.509935616,-7.883592942,-1.023111134
Jervis Bay,2.748861647,-4.518100557,-7.899914531,-1.024555373
Jervis Bay,2.751639424,-4.526265498,-7.91623612,-1.025999611
Jervis Bay,2.754417202,-4.534430439,-7.932557709,-1.027443849
Jervis Bay,2.757194979,-4.54259538,-7.948252667,-1.028888087
Jervis Bay,2.759972757,-4.550760321,-7.961496932,-1.030332325
Jervis Bay,2.762750534,-4.558925263,-7.974741198,-1.031776564
Jervis Bay,2.765528311,-4.567090204,-7.987985464,-1.033220802
Jervis Bay,2.768306089,-4.575255145,-8.001229729,-1.03466504
Jervis Bay,2.771083866,-4.583420086,-8.014473995,-1.036109278
Jervis Bay,2.773861644,-4.591585027,-8.027718261,-1.037553516
Jervis Bay,2.776639421,-4.599749968,-8.040962526,-1.038997755
Jervis Bay,2.779417198,-4.60791491,-8.054206792,-1.040441993
Jervis Bay,2.782194976,-4.616079851,-8.067451058,-1.041886231
Jervis Bay,2.784972753,-4.624244792,-8.080695323,-1.043330469
Jervis Bay,2.787750531,-4.632409733,-8.093939589,-1.044774707
Jervis Bay,2.790528308,-4.640574674,-8.107183855,-1.046218946
Jervis Bay,2.793306085,-4.648739616,-8.12042812,-1.047663184
Jervis Bay,2.796083863,-4.656904557,-8.133672386,-1.049107422
Jervis Bay,2.79886164,-4.665069498,-8.146916652,-1.05055166
Jervis Bay,2.801639418,-4.673234439,-8.160160917,-1.051995898
Jervis Bay,2.804417195,-4.68139938,-8.173405183,-1.053440137
Jervis Bay,2.807194972,-4.689564321,-8.186649449,-1.054884375
Jervis Bay,2.80997275,-4.697729263,-8.199893714,-1.056328613
Jervis Bay,2.812750527,-4.705894204,-8.21313798,-1.057772851
Jervis Bay,2.815528304,-4.714059145,-8.226382246,-1.05921709
Jervis Bay,2.818306082,-4.722224086,-8.239626512,-1.060661328
Jervis Bay,2.821083859,-4.730389027,-8.252870777,-1.062105566
Jervis Bay,2.823861637,-4.738553968,-8.266115043,-1.063549804
Jervis Bay,2.826639414,-4.74671891,-8.279272543,-1.064994042
Jervis Bay,2.829417191,-4.754883851,-8.292352063,-1.066438281
Jervis Bay,2.832194969,-4.763048792,-8.305431584,-1.067882519
Jervis Bay,2.834972746,-4.771213733,-8.318511104,-1.069326757
Jervis Bay,2.837750524,-4.779378674,-8.331590625,-1.070770995
Jervis Bay,2.840528301,-4.787543615,-8.344670145,-1.072215233
Jervis Bay,2.843306078,-4.795708557,-8.357749666,-1.073659472
Jervis Bay,2.846083856,-4.803873498,-8.370829186,-1.07510371
Jervis Bay,2.848861633,-4.812038439,-8.383908706,-1.076547948
Jervis Bay,2.851639411,-4.82020338,-8.396988227,-1.077992186
Jervis Bay,2.854417188,-4.828368321,-8.410067747,-1.079436424
Jervis Bay,2.857194965,-4.836533262,-8.423147268,-1.080880663
Jervis Bay,2.859972743,-4.844698204,-8.436226788,-1.082324901
Jervis Bay,2.86275052,-4.852863145,-8.449306309,-1.083769139
Jervis Bay,2.865528298,-4.861028086,-8.462385829,-1.085213377
Jervis Bay,2.868306075,-4.869193027,-8.475465349,-1.086657615
Jervis Bay,2.871083852,-4.877357968,-8.48854487,-1.088101854
Jervis Bay,2.87386163,-4.885522909,-8.50162439,-1.089559349
Jervis Bay,2.876639407,-4.893687851,-8.514703911,-1.091057302
Jervis Bay,2.879417185,-4.901852792,-8.527783431,-1.092555255
Jervis Bay,2.882194962,-4.910017733,-8.540862952,-1.094053208
Jervis Bay,2.884972739,-4.918182674,-8.553942472,-1.095551162
Jervis Bay,2.887750517,-4.926347615,-8.567021992,-1.097049115
Jervis Bay,2.890528294,-4.934512557,-8.580101513,-1.098547068
Jervis Bay,2.893306072,-4.942677498,-8.59105175,-1.100045021
Jervis Bay,2.896083849,-4.950842439,-8.600948275,-1.101542974
Jervis Bay,2.898861626,-4.95900738,-8.610844799,-1.103040928
Jervis Bay,2.901639404,-4.967172321,-8.620741324,-1.104538881
Jervis Bay,2.904417181,-4.975337262,-8.630637848,-1.106036834
Jervis Bay,2.907194959,-4.983502204,-8.640534373,-1.107534787
Jervis Bay,2.909972736,-4.991667145,-8.650430897,-1.109032741
Jervis Bay,2.912750513,-4.999832086,-8.660327422,-1.110530694
Jervis Bay,2.915528291,-5.007997027,-8.670223946,-1.112028647
Jervis Bay,2.918306068,-5.016161968,-8.680120471,-1.1135266
Jervis Bay,2.921083846,-5.024326909,-8.690016995,-1.115024554
Jervis Bay,2.923861623,-5.032491851,-8.700311585,-1.116522507
Jervis Bay,2.9266394,-5.040656792,-8.714538263,-1.11802046
Jervis Bay,2.929417178,-5.048821733,-8.728764941,-1.119518413
Jervis Bay,2.932194955,-5.056986674,-8.742991619,-1.121016367
Jervis Bay,2.934972733,-5.065151615,-8.757218297,-1.12251432
Jervis Bay,2.93775051,-5.073316556,-8.771444975,-1.124012273
Jervis Bay,2.940528287,-5.081481498,-8.785671653,-1.125510226
Jervis Bay,2.943306065,-5.089646439,-8.799898331,-1.12700818
Jervis Bay,2.946083842,-5.09781138,-8.814125009,-1.12854215
Jervis Bay,2.948861619,-5.105976321,-8.828351687,-1.13141555
Jervis Bay,2.951639397,-5.114141262,-8.842578365,-1.13428895
Jervis Bay,2.954417174,-5.122306203,-8.856805043,-1.13716235
Jervis Bay,2.957194952,-5.130471145,-8.871031721,-1.14003575
Jervis Bay,2.959972729,-5.138636086,-8.885258399,-1.142963486
Jervis Bay,2.962750506,-5.146801027,-8.899485077,-1.145925434
Jervis Bay,2.965528284,-5.154965968,-8.913711755,-1.148887382
Jervis Bay,2.968306061,-5.163130909,-8.927938433,-1.152968919
Jervis Bay,2.971083839,-5.171295851,-8.942165111,-1.157920227
Jervis Bay,2.973861616,-5.179460792,-8.956391789,-1.162871536
Jervis Bay,2.976639393,-5.187625733,-8.970618467,-1.167822845
Jervis Bay,2.979417171,-5.195790674,-8.984845145,-1.172774153
Jervis Bay,2.982194948,-5.203955615,-8.999071823,-1.177725462
Jervis Bay,2.984972726,-5.212120556,-9.013298501,-1.18267677
Jervis Bay,2.987750503,-5.220285498,-9.027525179,-1.187628079
Jervis Bay,2.99052828,-5.228450439,-9.041751857,-1.192579387
Jervis Bay,2.993306058,-5.23661538,-9.055978535,-1.197530696
Jervis Bay,2.996083835,-5.244780321,-9.070205213,-1.202482005
Jervis Bay,2.998861613,-5.252945262,-9.084431891,-1.207433313
Jervis Bay,3.00163939,-5.261110203,-9.098658569,-1.212384622
Jervis Bay,3.004417167,-5.269275145,-9.112885247,-1.21733593
Jervis Bay,3.007194945,-5.277440086,-9.127111925,-1.222287239
Jervis Bay,3.009972722,-5.285605027,-9.141338603,-1.227238548
Jervis Bay,3.0127505,-5.293769968,-9.155565281,-1.232189856
Jervis Bay,3.015528277,-5.301934909,-9.169791959,-1.237141165
Jervis Bay,3.018306054,-5.31009985,-9.184018637,-1.242092473
Jervis Bay,3.021083832,-5.318264792,-9.198245315,-1.247043782
Maria Island,-1.071155548,1.983005178,-1.400477495,5.313151124
Maria Island,-1.066821214,1.978991097,-1.399531767,5.303930772
Maria Island,-1.06248688,1.974977015,-1.398586039,5.294710421
Maria Island,-1.058152545,1.970962933,-1.397640312,5.285710475
Maria Island,-1.053818211,1.966948852,-1.396694584,5.276834817
Maria Island,-1.049483877,1.96293477,-1.395748856,5.267959159
Maria Island,-1.045149543,1.958920689,-1.394803128,5.2590835
Maria Island,-1.040815208,1.954906607,-1.393767301,5.250207842
Maria Island,-1.036480874,1.950892525,-1.391425506,5.241332184
Maria Island,-1.03214654,1.946878444,-1.389083711,5.232456526
Maria Island,-1.027812206,1.942864362,-1.386741915,5.223580867
Maria Island,-1.023477871,1.938850281,-1.38440012,5.214705209
Maria Island,-1.019143537,1.934836199,-1.382058325,5.205829551
Maria Island,-1.014809203,1.930822117,-1.37971653,5.196953893
Maria Island,-1.010474868,1.926808036,-1.377374735,5.188078234
Maria Island,-1.006140534,1.922793954,-1.37503294,5.179202576
Maria Island,-1.0018062,1.918779873,-1.372691145,5.170326918
Maria Island,-0.997471866,1.914765791,-1.370349349,5.161451259
Maria Island,-0.993137531,1.910751709,-1.368007554,5.152575601
Maria Island,-0.988803197,1.906737628,-1.365665759,5.143699943
Maria Island,-0.984468863,1.902723546,-1.363323964,5.134824285
Maria Island,-0.980134529,1.898709465,-1.360982169,5.125948626
Maria Island,-0.975800194,1.894695383,-1.358640374,5.117072968
Maria Island,-0.97146586,1.890681301,-1.356298579,5.10819731
Maria Island,-0.967131526,1.88666722,-1.353956783,5.099321652
Maria Island,-0.962797192,1.882653138,-1.351614988,5.090445993
Maria Island,-0.958462857,1.878639057,-1.349273193,5.081570335
Maria Island,-0.954128523,1.874624975,-1.346931398,5.072694677
Maria Island,-0.949794189,1.870610893,-1.344589603,5.063819019
Maria Island,-0.945459855,1.866596812,-1.342247808,5.05494336
Maria Island,-0.94112552,1.86258273,-1.341571188,5.046067702
Maria Island,-0.936791186,1.858568649,-1.341885273,5.037192044
Maria Island,-0.932456852,1.854554567,-1.342199357,5.028316385
Maria Island,-0.928122518,1.850540485,-1.342513442,5.019379599
Maria Island,-0.923788183,1.846526404,-1.342827526,5.007266363
Maria Island,-0.919453849,1.842512322,-1.343141611,4.995068489
Maria Island,-0.915119515,1.838498241,-1.343455696,4.982858473
Maria Island,-0.910785181,1.834484159,-1.34376978,4.972062315
Maria Island,-0.906450846,1.830470077,-1.344083865,4.96055086
Maria Island,-0.902116512,1.826455996,-1.344397949,4.947977121
Maria Island,-0.897782178,1.822441914,-1.344712034,4.935403382
Maria Island,-0.893447844,1.818427833,-1.345026119,4.922829643
Maria Island,-0.889113509,1.814413751,-1.345340203,4.910255904
Maria Island,-0.884779175,1.810399669,-1.345654288,4.897888055
Maria Island,-0.880444841,1.806385588,-1.345968372,4.88576598
Maria Island,-0.876110506,1.802371506,-1.346282457,4.873643906
Maria Island,-0.871776172,1.798357425,-1.346596542,4.861521831
Maria Island,-0.867441838,1.794343343,-1.346910626,4.849399757
Maria Island,-0.863107504,1.790329261,-1.347224711,4.837277683
Maria Island,-0.858773169,1.78631518,-1.347538795,4.825155608
Maria Island,-0.854438835,1.782301098,-1.34785288,4.813033534
Maria Island,-0.850104501,1.778287017,-1.348166965,4.800911459
Maria Island,-0.845770167,1.774272935,-1.348481049,4.788789385
Maria Island,-0.841435832,1.770258853,-1.348795134,4.77666731
Maria Island,-0.837101498,1.766244772,-1.349109218,4.764545236
Maria Island,-0.832767164,1.76223069,-1.349423303,4.752423162
Maria Island,-0.82843283,1.758216609,-1.349330016,4.740301087
Maria Island,-0.824098495,1.754202527,-1.348452388,4.728179013
Maria Island,-0.819764161,1.750188446,-1.34757476,4.7159684
Maria Island,-0.815429827,1.746174364,-1.346697131,4.703757564
Maria Island,-0.811095493,1.742160282,-1.345819503,4.691546729
Maria Island,-0.806761158,1.738146201,-1.344941874,4.681344541
Maria Island,-0.802426824,1.734132119,-1.344057565,4.672337416
Maria Island,-0.79809249,1.730118038,-1.343051411,4.663330292
Maria Island,-0.793758156,1.726103956,-1.34196455,4.654323168
Maria Island,-0.789423821,1.722089874,-1.337266158,4.645316044
Maria Island,-0.785089487,1.718075793,-1.332567767,4.636308919
Maria Island,-0.780755153,1.714061711,-1.327869375,4.627301795
Maria Island,-0.776420819,1.71004763,-1.32624138,4.618294671
Maria Island,-0.772086484,1.706033548,-1.326793784,4.609287547
Maria Island,-0.76775215,1.702019466,-1.327346189,4.600280422
Maria Island,-0.763417816,1.698005385,-1.327898593,4.591273298
Maria Island,-0.759083482,1.693991303,-1.328450998,4.582266174
Maria Island,-0.754749147,1.689977222,-1.329003402,4.575824614
Maria Island,-0.750414813,1.68596314,-1.329555806,4.569560337
Maria Island,-0.746080479,1.681949058,-1.330108211,4.560731033
Maria Island,-0.741746144,1.677934977,-1.330660615,4.548201468
Maria Island,-0.73741181,1.673920895,-1.330255713,4.537627805
Maria Island,-0.733077476,1.669906814,-1.329384196,4.528785557
Maria Island,-0.728743142,1.665892732,-1.328512678,4.519943308
Maria Island,-0.724408807,1.66187865,-1.32764116,4.51110106
Maria Island,-0.720074473,1.657864569,-1.326769643,4.502258812
Maria Island,-0.715740139,1.653850487,-1.325898125,4.493416564
Maria Island,-0.711405805,1.649836406,-1.325026607,4.484574315
Maria Island,-0.70707147,1.645822324,-1.32415509,4.475732067
Maria Island,-0.702737136,1.641808242,-1.323283572,4.466889819
Maria Island,-0.698402802,1.637794161,-1.322412055,4.458047571
Maria Island,-0.694068468,1.633780079,-1.321540537,4.449205322
Maria Island,-0.689734133,1.629765998,-1.320669019,4.440363074
Maria Island,-0.685399799,1.625751916,-1.31973918,4.431467097
Maria Island,-0.681065465,1.621737834,-1.318786137,4.422504881
Maria Island,-0.676731131,1.617723753,-1.317833094,4.413542666
Maria Island,-0.672396796,1.613709671,-1.31688005,4.40458045
Maria Island,-0.668062462,1.60969559,-1.315927007,4.395618235
Maria Island,-0.663728128,1.605681508,-1.314973963,4.386656019
Maria Island,-0.659393794,1.601667426,-1.31402092,4.377693804
Maria Island,-0.655059459,1.597653345,-1.313067876,4.368731588
Maria Island,-0.650725125,1.593639263,-1.312114833,4.359769373
Maria Island,-0.646390791,1.589625182,-1.311161789,4.350807158
Maria Island,-0.642056457,1.5856111,-1.309296334,4.341844942
Maria Island,-0.637722122,1.581597018,-1.3081615,4.332882727
Maria Island,-0.633387788,1.577582937,-1.307979683,4.323920511
Maria Island,-0.629053454,1.573568855,-1.307513278,4.314958296
Maria Island,-0.62471912,1.569554774,-1.306622934,4.30599608
Maria Island,-0.620384785,1.565540692,-1.305732591,4.297033865
Maria Island,-0.616050451,1.56152661,-1.304842247,4.288071649
Maria Island,-0.611716117,1.557512529,-1.303951903,4.279109434
Maria Island,-0.607381782,1.553498447,-1.303061559,4.270147218
Maria Island,-0.603047448,1.549484366,-1.302171215,4.261185003
Maria Island,-0.598713114,1.545470284,-1.301280871,4.252222787
Maria Island,-0.59437878,1.541456202,-1.300383513,4.243260572
Maria Island,-0.590044445,1.537442121,-1.299392053,4.234298357
Maria Island,-0.585710111,1.533428039,-1.29781908,4.225171097
Maria Island,-0.581375777,1.529413958,-1.293693734,4.214322646
Maria Island,-0.577041443,1.525399876,-1.289568388,4.203474195
