location,summer_dhd50_max,predicted_change,lower_bound,upper_bound
Jervis Bay,64.57026923,-5.02232056,-7.923676412,-1.958750598
Jervis Bay,64.66115862,-5.034064101,-7.941150877,-1.963429305
Jervis Bay,64.752048,-5.045807641,-7.958625342,-1.969721651
Jervis Bay,64.84293738,-5.057551182,-7.976099807,-1.981532287
Jervis Bay,64.93382677,-5.069294722,-7.993574272,-1.993342922
Jervis Bay,65.02471615,-5.081038263,-8.011048737,-2.00510948
Jervis Bay,65.11560553,-5.092781803,-8.028523202,-2.011450127
Jervis Bay,65.20649492,-5.104525344,-8.045997667,-2.017790773
Jervis Bay,65.2973843,-5.116268885,-8.063472132,-2.02413142
Jervis Bay,65.38827369,-5.128012425,-8.080946597,-2.030472067
Jervis Bay,65.47916307,-5.139755966,-8.098421061,-2.036812714
Jervis Bay,65.57005245,-5.151499506,-8.115895526,-2.04315336
Jervis Bay,65.66094184,-5.163243047,-8.133369991,-2.049494007
Jervis Bay,65.75183122,-5.174986587,-8.150844456,-2.055704146
Jervis Bay,65.8427206,-5.186730128,-8.168318921,-2.056393057
Jervis Bay,65.93360999,-5.198473668,-8.185793386,-2.057081968
Jervis Bay,66.02449937,-5.210217209,-8.203267851,-2.057770879
Jervis Bay,66.11538876,-5.221960749,-8.220742316,-2.05845979
Jervis Bay,66.20627814,-5.23370429,-8.238216781,-2.059148701
Jervis Bay,66.29716752,-5.245447831,-8.255691246,-2.061817474
Jervis Bay,66.38805691,-5.257191371,-8.27316571,-2.067207742
Jervis Bay,66.47894629,-5.268934912,-8.290640175,-2.072598011
Jervis Bay,66.56983567,-5.280678452,-8.30811464,-2.077988279
Jervis Bay,66.66072506,-5.292421993,-8.325589105,-2.083475153
Jervis Bay,66.75161444,-5.304165533,-8.34306357,-2.088967725
Jervis Bay,66.84250383,-5.315909074,-8.360538035,-2.094460296
Jervis Bay,66.93339321,-5.327652614,-8.3780125,-2.099952867
Jervis Bay,67.02428259,-5.339396155,-8.395486965,-2.105445438
Jervis Bay,67.11517198,-5.351139695,-8.41296143,-2.110938009
Jervis Bay,67.20606136,-5.362883236,-8.430435895,-2.11643058
Jervis Bay,67.29695074,-5.374626777,-8.447910359,-2.121923151
Jervis Bay,67.38784013,-5.386370317,-8.465384824,-2.127415722
Jervis Bay,67.47872951,-5.398113858,-8.482859289,-2.132908293
Jervis Bay,67.5696189,-5.409857398,-8.500333754,-2.138400864
Jervis Bay,67.66050828,-5.421600939,-8.517808219,-2.143893435
Jervis Bay,67.75139766,-5.433344479,-8.535282684,-2.149386006
Jervis Bay,67.84228705,-5.44508802,-8.552757149,-2.154878577
Jervis Bay,67.93317643,-5.45683156,-8.570231614,-2.160371148
Jervis Bay,68.02406581,-5.468575101,-8.587706079,-2.165863719
Jervis Bay,68.1149552,-5.480318641,-8.605180544,-2.17135629
Jervis Bay,68.20584458,-5.492062182,-8.622655008,-2.176848861
Jervis Bay,68.29673397,-5.503805723,-8.640129473,-2.182360119
Jervis Bay,68.38762335,-5.515549263,-8.657603938,-2.187987831
Jervis Bay,68.47851273,-5.527292804,-8.675070074,-2.193615544
Jervis Bay,68.56940212,-5.539036344,-8.692479451,-2.199243257
Jervis Bay,68.6602915,-5.550779885,-8.709888829,-2.204870969
Jervis Bay,68.75118088,-5.562523425,-8.727298206,-2.210498682
Jervis Bay,68.84207027,-5.574266966,-8.743311803,-2.216126394
Jervis Bay,68.93295965,-5.586010506,-8.757640829,-2.221754107
Jervis Bay,69.02384903,-5.597754047,-8.771969855,-2.230900215
Jervis Bay,69.11473842,-5.609497587,-8.786298881,-2.240849444
Jervis Bay,69.2056278,-5.621241128,-8.800627907,-2.250798673
Jervis Bay,69.29651719,-5.632984669,-8.814956932,-2.260747902
Jervis Bay,69.38740657,-5.644728209,-8.829285958,-2.269470218
Jervis Bay,69.47829595,-5.65647175,-8.843614984,-2.27473868
Jervis Bay,69.56918534,-5.66821529,-8.85794401,-2.280007142
Jervis Bay,69.66007472,-5.679958831,-8.872273036,-2.285275604
Jervis Bay,69.7509641,-5.691702371,-8.886602061,-2.290544066
Jervis Bay,69.84185349,-5.703445912,-8.900931087,-2.295812528
Jervis Bay,69.93274287,-5.715189452,-8.917569332,-2.30108099
Jervis Bay,70.02363226,-5.726932993,-8.934547144,-2.306349452
Jervis Bay,70.11452164,-5.738676533,-8.951535696,-2.311617914
Jervis Bay,70.20541102,-5.750420074,-8.969405734,-2.316886376
Jervis Bay,70.29630041,-5.762163615,-8.987267467,-2.322154838
Jervis Bay,70.38718979,-5.773907155,-9.0051292,-2.327423299
Jervis Bay,70.47807917,-5.785650696,-9.022990933,-2.332691761
Jervis Bay,70.56896856,-5.797394236,-9.040852667,-2.337960223
Jervis Bay,70.65985794,-5.809137777,-9.0587144,-2.343228685
Jervis Bay,70.75074733,-5.820881317,-9.076576133,-2.348497147
Jervis Bay,70.84163671,-5.832624858,-9.094437867,-2.353765609
Jervis Bay,70.93252609,-5.844368398,-9.1122996,-2.359034071
Jervis Bay,71.02341548,-5.856111939,-9.130161333,-2.364302533
Jervis Bay,71.11430486,-5.867855479,-9.148023066,-2.369570995
Jervis Bay,71.20519424,-5.87959902,-9.1658848,-2.374839457
Jervis Bay,71.29608363,-5.89134256,-9.183746533,-2.380107919
Jervis Bay,71.38697301,-5.903086101,-9.201608266,-2.385376381
Jervis Bay,71.4778624,-5.914829642,-9.21947,-2.390644843
Jervis Bay,71.56875178,-5.926573182,-9.237331733,-2.395913305
Jervis Bay,71.65964116,-5.938316723,-9.255193466,-2.401181767
Jervis Bay,71.75053055,-5.950060263,-9.273055199,-2.406450229
Jervis Bay,71.84141993,-5.961803804,-9.290916933,-2.411718691
Jervis Bay,71.93230931,-5.973547344,-9.308778666,-2.416987153
Jervis Bay,72.0231987,-5.985290885,-9.326640399,-2.422255615
Jervis Bay,72.11408808,-5.997034425,-9.344502133,-2.427524077
Jervis Bay,72.20497747,-6.008777966,-9.362363866,-2.432792539
Jervis Bay,72.29586685,-6.020521506,-9.380225599,-2.438061001
Jervis Bay,72.38675623,-6.032265047,-9.398913199,-2.443329463
Jervis Bay,72.47764562,-6.044008588,-9.418378058,-2.448597924
Jervis Bay,72.568535,-6.055752128,-9.437842918,-2.453866386
Jervis Bay,72.65942438,-6.067495669,-9.457307777,-2.459134848
Jervis Bay,72.75031377,-6.079239209,-9.476772637,-2.464418294
Jervis Bay,72.84120315,-6.09098275,-9.495505612,-2.469749445
Jervis Bay,72.93209253,-6.10272629,-9.51242408,-2.475080596
Jervis Bay,73.02298192,-6.114469831,-9.529342548,-2.480411747
Jervis Bay,73.1138713,-6.126213371,-9.546261015,-2.4860405
Jervis Bay,73.20476069,-6.137956912,-9.563179483,-2.493993072
Jervis Bay,73.29565007,-6.149700452,-9.580097951,-2.501945644
Jervis Bay,73.38653945,-6.161443993,-9.597016419,-2.509898216
Jervis Bay,73.47742884,-6.173187534,-9.613934887,-2.517850788
Jervis Bay,73.56831822,-6.184931074,-9.630853354,-2.525803361
Jervis Bay,73.6592076,-6.196674615,-9.648766302,-2.533755933
Jervis Bay,73.75009699,-6.208418155,-9.66664401,-2.541708505
Jervis Bay,73.84098637,-6.220161696,-9.684521717,-2.549661077
Jervis Bay,73.93187576,-6.231905236,-9.702399425,-2.557629414
Jervis Bay,74.02276514,-6.243648777,-9.720277133,-2.565627531
Jervis Bay,74.11365452,-6.255392317,-9.738154841,-2.573625648
Jervis Bay,74.20454391,-6.267135858,-9.756032549,-2.581623766
Jervis Bay,74.29543329,-6.278879398,-9.773910257,-2.589621883
Jervis Bay,74.38632267,-6.290622939,-9.791787964,-2.59762
Jervis Bay,74.47721206,-6.30236648,-9.809665672,-2.605618117
Jervis Bay,74.56810144,-6.31411002,-9.82754338,-2.613616234
Jervis Bay,74.65899083,-6.325853561,-9.845421088,-2.621614352
Jervis Bay,74.74988021,-6.337597101,-9.863298796,-2.629612469
Jervis Bay,74.84076959,-6.349340642,-9.8811593,-2.637610586
Jervis Bay,74.93165898,-6.361084182,-9.899014632,-2.645608703
Jervis Bay,75.02254836,-6.372827723,-9.916869964,-2.65360682
Jervis Bay,75.11343774,-6.384571263,-9.934725297,-2.661604937
Jervis Bay,75.20432713,-6.396314804,-9.952580629,-2.669603055
Jervis Bay,75.29521651,-6.408058344,-9.970435961,-2.676899555
Jervis Bay,75.3861059,-6.419801885,-9.988291293,-2.681492868
Jervis Bay,75.47699528,-6.431545426,-10.00614663,-2.68608618
Jervis Bay,75.56788466,-6.443288966,-10.02400196,-2.690679493
Jervis Bay,75.65877405,-6.455032507,-10.04185729,-2.695272805
Jervis Bay,75.74966343,-6.466776047,-10.05971262,-2.699866118
Jervis Bay,75.84055281,-6.478519588,-10.07756795,-2.70445943
Jervis Bay,75.9314422,-6.490263128,-10.09542329,-2.709052743
Jervis Bay,76.02233158,-6.502006669,-10.11327862,-2.713646055
Jervis Bay,76.11322097,-6.513750209,-10.13077055,-2.718239367
Jervis Bay,76.20411035,-6.52549375,-10.14739827,-2.72283268
Jervis Bay,76.29499973,-6.53723729,-10.16402599,-2.727425992
Jervis Bay,76.38588912,-6.548980831,-10.18065371,-2.732019305
Jervis Bay,76.4767785,-6.560724372,-10.19728143,-2.736612617
Jervis Bay,76.56766788,-6.572467912,-10.21390916,-2.74120593
Jervis Bay,76.65855727,-6.584211453,-10.23053688,-2.746232808
Jervis Bay,76.74944665,-6.595954993,-10.2471646,-2.753252913
Jervis Bay,76.84033603,-6.607698534,-10.26379232,-2.760273019
Jervis Bay,76.93122542,-6.619442074,-10.28042004,-2.767293124
Jervis Bay,77.0221148,-6.631185615,-10.29704776,-2.77431323
Jervis Bay,77.11300419,-6.642929155,-10.31367548,-2.781333335
Jervis Bay,77.20389357,-6.654672696,-10.3303032,-2.788353441
Jervis Bay,77.29478295,-6.666416236,-10.34693092,-2.795373546
Jervis Bay,77.38567234,-6.678159777,-10.36355864,-2.802393652
Jervis Bay,77.47656172,-6.689903318,-10.38018637,-2.809413757
Jervis Bay,77.5674511,-6.701646858,-10.39681409,-2.816433863
Jervis Bay,77.65834049,-6.713390399,-10.41344181,-2.823465738
Jervis Bay,77.74922987,-6.725133939,-10.43006953,-2.830535932
Jervis Bay,77.84011926,-6.73687748,-10.44669725,-2.837606125
Jervis Bay,77.93100864,-6.74862102,-10.46332497,-2.844676319
Jervis Bay,78.02189802,-6.760364561,-10.47995269,-2.851746512
Jervis Bay,78.11278741,-6.772108101,-10.49658041,-2.858816706
Jervis Bay,78.20367679,-6.783851642,-10.5131987,-2.8658869
Jervis Bay,78.29456617,-6.795595182,-10.52976903,-2.872957093
Jervis Bay,78.38545556,-6.807338723,-10.54633935,-2.880027287
Jervis Bay,78.47634494,-6.819082264,-10.56290968,-2.88709748
Jervis Bay,78.56723433,-6.830825804,-10.57948001,-2.894167674
Jervis Bay,78.65812371,-6.842569345,-10.59605033,-2.901237867
Jervis Bay,78.74901309,-6.854312885,-10.61262066,-2.908308061
Jervis Bay,78.83990248,-6.866056426,-10.62919098,-2.915378255
Jervis Bay,78.93079186,-6.877799966,-10.64576131,-2.922448448
Jervis Bay,79.02168124,-6.889543507,-10.66233163,-2.929518642
Jervis Bay,79.11257063,-6.901287047,-10.67890196,-2.936588835
Jervis Bay,79.20346001,-6.913030588,-10.69547228,-2.943659029
Jervis Bay,79.2943494,-6.924774128,-10.71204261,-2.950729222
Jervis Bay,79.38523878,-6.936517669,-10.72861293,-2.957799416
Jervis Bay,79.47612816,-6.94826121,-10.74518326,-2.96486961
Jervis Bay,79.56701755,-6.96000475,-10.76175358,-2.971939803
Jervis Bay,79.65790693,-6.971748291,-10.77832391,-2.979009997
Jervis Bay,79.74879631,-6.983491831,-10.79489423,-2.98608019
Jervis Bay,79.8396857,-6.995235372,-10.81146456,-2.993150384
Jervis Bay,79.93057508,-7.006978912,-10.82803489,-3.000220577
Jervis Bay,80.02146447,-7.018722453,-10.84460521,-3.007290771
Jervis Bay,80.11235385,-7.030465993,-10.86117554,-3.014360965
Jervis Bay,80.20324323,-7.042209534,-10.87774586,-3.021431158
Jervis Bay,80.29413262,-7.053953074,-10.89431619,-3.028501352
Jervis Bay,80.385022,-7.065696615,-10.91088651,-3.035571545
Jervis Bay,80.47591138,-7.077440155,-10.92745684,-3.042641739
Jervis Bay,80.56680077,-7.089183696,-10.94402716,-3.049711932
Jervis Bay,80.65769015,-7.100927237,-10.96059749,-3.056782126
Jervis Bay,80.74857954,-7.112670777,-10.97716781,-3.06385232
Jervis Bay,80.83946892,-7.124414318,-10.99373814,-3.070922513
Jervis Bay,80.9303583,-7.136157858,-11.00994588,-3.077992707
Jervis Bay,81.02124769,-7.147901399,-11.02556278,-3.0850629
Jervis Bay,81.11213707,-7.159644939,-11.04117968,-3.092133094
Jervis Bay,81.20302645,-7.17138848,-11.05679658,-3.099203287
Jervis Bay,81.29391584,-7.18313202,-11.07241349,-3.106273481
Jervis Bay,81.38480522,-7.194875561,-11.08803039,-3.113343675
Jervis Bay,81.4756946,-7.206619101,-11.10364729,-3.120413868
Jervis Bay,81.56658399,-7.218362642,-11.11926419,-3.127155934
Jervis Bay,81.65747337,-7.230106183,-11.13488109,-3.132380287
Jervis Bay,81.74836276,-7.241849723,-11.15049799,-3.13760464
Jervis Bay,81.83925214,-7.253593264,-11.1661149,-3.142828994
Jervis Bay,81.93014152,-7.265336804,-11.1817318,-3.148053347
Jervis Bay,82.02103091,-7.277080345,-11.19778304,-3.1532777
Jervis Bay,82.11192029,-7.288823885,-11.2146281,-3.158506422
Jervis Bay,82.20280967,-7.300567426,-11.23147316,-3.163744104
Jervis Bay,82.29369906,-7.312310966,-11.24831821,-3.168981786
Jervis Bay,82.38458844,-7.324054507,-11.26516327,-3.174219467
Jervis Bay,82.47547783,-7.335798047,-11.28200833,-3.179457149
Jervis Bay,82.56636721,-7.347541588,-11.29885338,-3.18469483
Jervis Bay,82.65725659,-7.359285129,-11.31569844,-3.189932512
Jervis Bay,82.74814598,-7.371028669,-11.3325435,-3.195170194
Jervis Bay,82.83903536,-7.38277221,-11.34938855,-3.200407875
Jervis Bay,82.92992474,-7.39451575,-11.36623361,-3.205645557
Jervis Bay,83.02081413,-7.406259291,-11.38350603,-3.210883238
Jervis Bay,83.11170351,-7.418002831,-11.4018334,-3.21612092
Jervis Bay,83.2025929,-7.429746372,-11.42016076,-3.221358602
Jervis Bay,83.29348228,-7.441489912,-11.43848812,-3.226596283
Jervis Bay,83.38437166,-7.453233453,-11.45681548,-3.231833965
Jervis Bay,83.47526105,-7.464976993,-11.47499357,-3.237071646
Jervis Bay,83.56615043,-7.476720534,-11.49163339,-3.242309328
Jervis Bay,83.65703981,-7.488464075,-11.50827321,-3.24754701
Jervis Bay,83.7479292,-7.500207615,-11.52491304,-3.252784691
Jervis Bay,83.83881858,-7.511951156,-11.54155286,-3.258022373
Jervis Bay,83.92970797,-7.523694696,-11.55819269,-3.263260054
Jervis Bay,84.02059735,-7.535438237,-11.57483251,-3.268497736
Jervis Bay,84.11148673,-7.547181777,-11.59147234,-3.273735417
Jervis Bay,84.20237612,-7.558925318,-11.60811216,-3.278973099
Jervis Bay,84.2932655,-7.570668858,-11.62475199,-3.285914836
Jervis Bay,84.38415488,-7.582412399,-11.64139181,-3.292934065
Jervis Bay,84.47504427,-7.594155939,-11.65803163,-3.299953293
Jervis Bay,84.56593365,-7.60589948,-11.67467146,-3.306972521
Jervis Bay,84.65682304,-7.617643021,-11.69131128,-3.31399175
Jervis Bay,84.74771242,-7.629386561,-11.70795111,-3.321010978
Jervis Bay,84.8386018,-7.641130102,-11.72459093,-3.328030207
Jervis Bay,84.92949119,-7.652873642,-11.74123076,-3.335049435
Jervis Bay,85.02038057,-7.664617183,-11.75787058,-3.342068664
Jervis Bay,85.11126995,-7.676360723,-11.7745104,-3.349110472
Jervis Bay,85.20215934,-7.688104264,-11.79115023,-3.356163255
Jervis Bay,85.29304872,-7.699847804,-11.80818785,-3.363216038
Jervis Bay,85.3839381,-7.711591345,-11.82942839,-3.370268821
Jervis Bay,85.47482749,-7.723334885,-11.85066893,-3.377321603
Jervis Bay,85.56571687,-7.735078426,-11.87190948,-3.384374386
Jervis Bay,85.65660626,-7.746821967,-11.89315002,-3.391427169
Jervis Bay,85.74749564,-7.758565507,-11.91439057,-3.398479952
Jervis Bay,85.83838502,-7.770309048,-11.93563111,-3.405532735
Jervis Bay,85.92927441,-7.782052588,-11.95687166,-3.412585517
Jervis Bay,86.02016379,-7.793796129,-11.9781122,-3.4196383
Jervis Bay,86.11105317,-7.805539669,-11.99935275,-3.426691083
Jervis Bay,86.20194256,-7.81728321,-12.02059329,-3.433743866
Jervis Bay,86.29283194,-7.82902675,-12.04183383,-3.440796649
Jervis Bay,86.38372133,-7.840770291,-12.0630442,-3.447849431
Jervis Bay,86.47461071,-7.852513831,-12.08148953,-3.454902214
Jervis Bay,86.56550009,-7.864257372,-12.09993485,-3.461954997
Jervis Bay,86.65638948,-7.876000913,-12.11838018,-3.46900778
Jervis Bay,86.74727886,-7.887744453,-12.13682551,-3.476060562
Jervis Bay,86.83816824,-7.899487994,-12.15527084,-3.483113345
Jervis Bay,86.92905763,-7.911231534,-12.17371617,-3.490166128
Jervis Bay,87.01994701,-7.922975075,-12.1921615,-3.497218911
Jervis Bay,87.1108364,-7.934718615,-12.21060682,-3.504271694
Jervis Bay,87.20172578,-7.946462156,-12.22905215,-3.511324476
Jervis Bay,87.29261516,-7.958205696,-12.24749748,-3.518377259
Jervis Bay,87.38350455,-7.969949237,-12.26594281,-3.525430042
Jervis Bay,87.47439393,-7.981692777,-12.28438814,-3.532482825
Jervis Bay,87.56528331,-7.993436318,-12.30283346,-3.539535608
Jervis Bay,87.6561727,-8.005179859,-12.32127879,-3.545694935
Jervis Bay,87.74706208,-8.016923399,-12.33972335,-3.550572292
Jervis Bay,87.83795147,-8.02866694,-12.35807308,-3.555449649
Jervis Bay,87.92884085,-8.04041048,-12.37642282,-3.560327007
Jervis Bay,88.01973023,-8.052154021,-12.39477256,-3.565204364
Jervis Bay,88.11061962,-8.063897561,-12.41312229,-3.570081721
Jervis Bay,88.201509,-8.075641102,-12.43147203,-3.574959078
Jervis Bay,88.29239838,-8.087384642,-12.44982177,-3.579836435
Jervis Bay,88.38328777,-8.099128183,-12.4681715,-3.584713793
Jervis Bay,88.47417715,-8.110871723,-12.48652124,-3.58959115
Jervis Bay,88.56506654,-8.122615264,-12.50487098,-3.594468507
Jervis Bay,88.65595592,-8.134358805,-12.52322071,-3.599345864
Jervis Bay,88.7468453,-8.146102345,-12.54157045,-3.604223221
Jervis Bay,88.83773469,-8.157845886,-12.55992019,-3.609100579
Jervis Bay,88.92862407,-8.169589426,-12.57826992,-3.613977936
Jervis Bay,89.01951345,-8.181332967,-12.59661966,-3.618855293
Jervis Bay,89.11040284,-8.193076507,-12.61496939,-3.62373265
Jervis Bay,89.20129222,-8.204820048,-12.63331913,-3.628610007
Jervis Bay,89.2921816,-8.216563588,-12.65166887,-3.633487365
Jervis Bay,89.38307099,-8.228307129,-12.6700186,-3.638823957
Jervis Bay,89.47396037,-8.240050669,-12.68836834,-3.645314478
Jervis Bay,89.56484976,-8.25179421,-12.70671808,-3.651804999
Jervis Bay,89.65573914,-8.26353775,-12.72506781,-3.65829552
Jervis Bay,89.74662852,-8.275281291,-12.74341755,-3.664786041
Jervis Bay,89.83751791,-8.287024832,-12.76176729,-3.671276562
Jervis Bay,89.92840729,-8.298768372,-12.78011702,-3.677767083
Jervis Bay,90.01929667,-8.310511913,-12.79846676,-3.684257604
Jervis Bay,90.11018606,-8.322255453,-12.8168165,-3.690748125
Jervis Bay,90.20107544,-8.333998994,-12.83516623,-3.697238646
Jervis Bay,90.29196483,-8.345742534,-12.85351597,-3.703729167
Jervis Bay,90.38285421,-8.357486075,-12.87186571,-3.710219688
Jervis Bay,90.47374359,-8.369229615,-12.89021544,-3.716710209
Jervis Bay,90.56463298,-8.380973156,-12.90856518,-3.72320073
Jervis Bay,90.65552236,-8.392716696,-12.92691492,-3.729086877
Jervis Bay,90.74641174,-8.404460237,-12.94526465,-3.73176943
Jervis Bay,90.83730113,-8.416203778,-12.96361439,-3.734451983
Jervis Bay,90.92819051,-8.427947318,-12.98196413,-3.737134536
Jervis Bay,91.0190799,-8.439690859,-13.00160282,-3.739817089
Jervis Bay,91.10996928,-8.451434399,-13.02193687,-3.742499642
Jervis Bay,91.20085866,-8.46317794,-13.04227092,-3.745182195
Jervis Bay,91.29174805,-8.47492148,-13.06260497,-3.747864748
Maria Island,0,0.487845107,-1.292385795,2.401664861
Maria Island,0.180725922,0.484495009,-1.292740622,2.39460439
Maria Island,0.361451845,0.48114491,-1.28934631,2.387543918
Maria Island,0.542177767,0.477794812,-1.287164563,2.380483446
Maria Island,0.72290369,0.474444714,-1.288062365,2.373422975
Maria Island,0.903629612,0.471094616,-1.288883907,2.366362503
Maria Island,1.084355535,0.467744518,-1.287175597,2.359302031
Maria Island,1.265081457,0.46439442,-1.283293973,2.35224156
Maria Island,1.44580738,0.461044321,-1.279369753,2.345181088
Maria Island,1.626533302,0.457694223,-1.27895462,2.338074892
Maria Island,1.807259225,0.454344125,-1.27906593,2.329517949
Maria Island,1.987985147,0.450994027,-1.279177239,2.320961006
Maria Island,2.168711069,0.447643929,-1.279288548,2.312404062
Maria Island,2.349436992,0.444293831,-1.280805021,2.307959052
Maria Island,2.530162914,0.440943733,-1.28063269,2.303038586
Maria Island,2.710888837,0.437593634,-1.279804155,2.296067776
Maria Island,2.891614759,0.434243536,-1.280020559,2.289013378
Maria Island,3.072340682,0.430893438,-1.280236963,2.281958979
Maria Island,3.253066604,0.42754334,-1.280453367,2.273862596
Maria Island,3.433792527,0.424193242,-1.280669772,2.265542519
Maria Island,3.614518449,0.420843144,-1.280858053,2.257222443
Maria Island,3.795244372,0.417493045,-1.281012386,2.248902367
Maria Island,3.975970294,0.414142947,-1.281166719,2.24058229
Maria Island,4.156696216,0.410792849,-1.282203607,2.232262214
Maria Island,4.337422139,0.407442751,-1.284803702,2.223942138
Maria Island,4.518148061,0.404092653,-1.288082104,2.215622061
Maria Island,4.698873984,0.400742555,-1.29270298,2.207301985
Maria Island,4.879599906,0.397392457,-1.297323855,2.199111356
Maria Island,5.060325829,0.394042358,-1.30194473,2.196646222
Maria Island,5.241051751,0.39069226,-1.302890723,2.194181088
Maria Island,5.421777674,0.387342162,-1.303360128,2.190705503
Maria Island,5.602503596,0.383992064,-1.303739678,2.187208157
Maria Island,5.783229519,0.380641966,-1.306646308,2.187075989
Maria Island,5.963955441,0.377291868,-1.311038362,2.184813802
Maria Island,6.144681363,0.37394177,-1.31526745,2.182551614
Maria Island,6.325407286,0.370591671,-1.316268282,2.180248456
Maria Island,6.506133208,0.367241573,-1.317269113,2.177706632
Maria Island,6.686859131,0.363891475,-1.319185021,2.16986252
Maria Island,6.867585053,0.360541377,-1.32181384,2.162143112
Maria Island,7.048310976,0.357191279,-1.324386494,2.160560194
Maria Island,7.229036898,0.353841181,-1.326959149,2.158977277
Maria Island,7.409762821,0.350491082,-1.32821011,2.157394359
Maria Island,7.590488743,0.347140984,-1.327557521,2.155811442
Maria Island,7.771214666,0.343790886,-1.326904931,2.154228525
Maria Island,7.951940588,0.340440788,-1.326252342,2.152645607
Maria Island,8.132666511,0.33709069,-1.325580534,2.15106269
Maria Island,8.313392433,0.333740592,-1.32637346,2.149479772
Maria Island,8.494118355,0.330390494,-1.327166387,2.147896855
Maria Island,8.674844278,0.327040395,-1.325447894,2.142869539
Maria Island,8.8555702,0.323690297,-1.324662133,2.133293941
Maria Island,9.036296123,0.320340199,-1.327166002,2.124012627
Maria Island,9.217022045,0.316990101,-1.329669871,2.12265923
Maria Island,9.397747968,0.313640003,-1.33168463,2.121305833
Maria Island,9.57847389,0.310289905,-1.332637047,2.119814351
Maria Island,9.759199813,0.306939806,-1.333589463,2.118318755
Maria Island,9.939925735,0.303589708,-1.334541879,2.116823159
Maria Island,10.12065166,0.30023961,-1.335494296,2.111246724
Maria Island,10.30137758,0.296889512,-1.338822736,2.103993043
Maria Island,10.4821035,0.293539414,-1.344317685,2.093899546
Maria Island,10.66282942,0.290189316,-1.343671024,2.079817465
Maria Island,10.84355535,0.286839218,-1.343441909,2.065735384
Maria Island,11.02428127,0.283489119,-1.346131597,2.058595798
Maria Island,11.20500719,0.280139021,-1.348821286,2.05503923
Maria Island,11.38573311,0.276788923,-1.351510975,2.051482662
Maria Island,11.56645904,0.273438825,-1.354200664,2.047926094
Maria Island,11.74718496,0.270088727,-1.356890352,2.044369527
Maria Island,11.92791088,0.266738629,-1.359580041,2.038682858
Maria Island,12.1086368,0.263388531,-1.36226973,2.03152634
Maria Island,12.28936273,0.260038432,-1.364959419,2.024369822
Maria Island,12.47008865,0.256688334,-1.367649108,2.017213305
Maria Island,12.65081457,0.253338236,-1.370338796,2.010056787
Maria Island,12.83154049,0.249988138,-1.373028485,2.002900269
Maria Island,13.01226642,0.24663804,-1.375718174,1.995743752
Maria Island,13.19299234,0.243287942,-1.378407863,1.988587234
Maria Island,13.37371826,0.239937843,-1.381097551,1.981430717
Maria Island,13.55444418,0.236587745,-1.38378724,1.974274199
Maria Island,13.73517011,0.233237647,-1.386472642,1.967117681
Maria Island,13.91589603,0.229887549,-1.389079016,1.959906493
Maria Island,14.09662195,0.226537451,-1.391516535,1.952644133
Maria Island,14.27734787,0.223187353,-1.390815677,1.945381772
Maria Island,14.4580738,0.219837255,-1.39011482,1.938119411
Maria Island,14.63879972,0.216487156,-1.389413962,1.93085705
Maria Island,14.81952564,0.213137058,-1.391616086,1.92359469
Maria Island,15.00025156,0.20978696,-1.397637491,1.916332329
Maria Island,15.18097749,0.206436862,-1.403658895,1.909069968
Maria Island,15.36170341,0.203086764,-1.4096803,1.901807608
Maria Island,15.54242933,0.199736666,-1.413300282,1.894545247
Maria Island,15.72315525,0.196386567,-1.416063505,1.887282886
Maria Island,15.90388118,0.193036469,-1.418753194,1.882891
Maria Island,16.0846071,0.189686371,-1.421442883,1.880309788
Maria Island,16.26533302,0.186336273,-1.424132572,1.877728575
Maria Island,16.44605894,0.182986175,-1.428056837,1.875147363
Maria Island,16.62678487,0.179636077,-1.429418922,1.87256615
Maria Island,16.80751079,0.176285979,-1.430735397,1.869984938
Maria Island,16.98823671,0.17293588,-1.431238796,1.867403725
Maria Island,17.16896263,0.169585782,-1.431742196,1.862152318
Maria Island,17.34968856,0.166235684,-1.432145627,1.8545879
Maria Island,17.53041448,0.162885586,-1.432510998,1.847023482
Maria Island,17.7111404,0.159535488,-1.430577478,1.841226346
Maria Island,17.89186632,0.15618539,-1.42783162,1.841027955
Maria Island,18.07259225,0.152835291,-1.425085761,1.840977845
Maria Island,18.25331817,0.149485193,-1.423217716,1.833794963
Maria Island,18.43404409,0.146135095,-1.429152882,1.829093625
Maria Island,18.61477001,0.142784997,-1.435177551,1.82616684
Maria Island,18.79549594,0.139434899,-1.435772152,1.823240055
Maria Island,18.97622186,0.136084801,-1.436232602,1.820275312
Maria Island,19.15694778,0.132734703,-1.436679333,1.817282307
Maria Island,19.3376737,0.129384604,-1.437126064,1.814289302
Maria Island,19.51839963,0.126034506,-1.437572796,1.811296297
Maria Island,19.69912555,0.122684408,-1.438019527,1.808303293
Maria Island,19.87985147,0.11933431,-1.438466258,1.805310288
Maria Island,20.06057739,0.115984212,-1.43891299,1.802317283
Maria Island,20.24130332,0.112634114,-1.439359721,1.799238423
Maria Island,20.42202924,0.109284016,-1.442760384,1.796126937
Maria Island,20.60275516,0.105933917,-1.446763107,1.793015451
Maria Island,20.78348108,0.102583819,-1.447280962,1.78989584
Maria Island,20.964207,0.099233721,-1.447708071,1.786696
Maria Island,21.14493293,0.095883623,-1.448135179,1.776647607
